scan,piastra,n_seme,timestamp,pixel_area,global_id
scan1,2,9,80,40191.5,scan1_80_p2_seed09
scan1,2,9,81,40346.0,scan1_81_p2_seed09
scan1,2,9,82,40265.5,scan1_82_p2_seed09
scan1,2,9,83,40313.0,scan1_83_p2_seed09
scan1,2,9,84,40363.5,scan1_84_p2_seed09
scan1,2,9,85,40221.5,scan1_85_p2_seed09
scan1,2,9,86,40164.5,scan1_86_p2_seed09
scan1,2,9,87,40485.0,scan1_87_p2_seed09
scan1,2,9,88,40316.5,scan1_88_p2_seed09
scan1,2,9,89,40363.0,scan1_89_p2_seed09
scan1,2,9,9,31183.5,scan1_9_p2_seed09
scan1,2,9,90,40335.5,scan1_90_p2_seed09
scan1,2,9,91,40302.5,scan1_91_p2_seed09
scan1,2,9,92,40286.0,scan1_92_p2_seed09
scan1,2,9,93,40327.5,scan1_93_p2_seed09
scan1,2,9,94,40244.5,scan1_94_p2_seed09
scan1,2,9,95,40248.5,scan1_95_p2_seed09
scan1,2,9,96,40231.0,scan1_96_p2_seed09
scan1,2,9,97,40516.5,scan1_97_p2_seed09
scan1,2,9,98,40351.0,scan1_98_p2_seed09
scan1,2,9,99,40574.5,scan1_99_p2_seed09
scan1,2,10,1,26591.5,scan1_1_p2_seed10
scan1,2,10,10,28491.5,scan1_10_p2_seed10
scan1,2,10,100,36320.0,scan1_100_p2_seed10
scan1,2,10,101,36195.0,scan1_101_p2_seed10
scan1,2,10,102,36194.5,scan1_102_p2_seed10
scan1,2,10,103,36256.0,scan1_103_p2_seed10
scan1,2,10,104,36322.0,scan1_104_p2_seed10
scan1,2,10,105,36584.5,scan1_105_p2_seed10
scan1,2,10,106,36361.5,scan1_106_p2_seed10
scan1,2,10,107,36568.0,scan1_107_p2_seed10
scan1,2,10,108,36817.0,scan1_108_p2_seed10
scan1,2,10,109,36539.0,scan1_109_p2_seed10
scan1,2,10,11,28678.5,scan1_11_p2_seed10
scan1,2,10,110,36575.0,scan1_110_p2_seed10
scan1,2,10,111,36594.0,scan1_111_p2_seed10
scan1,2,10,112,36326.5,scan1_112_p2_seed10
scan1,2,10,113,36217.5,scan1_113_p2_seed10
scan1,2,10,114,36377.5,scan1_114_p2_seed10
scan1,2,10,115,36026.0,scan1_115_p2_seed10
scan1,2,10,116,35698.0,scan1_116_p2_seed10
scan1,2,10,117,35679.0,scan1_117_p2_seed10
scan1,2,10,118,36029.0,scan1_118_p2_seed10
scan1,2,10,119,35678.0,scan1_119_p2_seed10
scan1,2,10,12,28403.0,scan1_12_p2_seed10
scan1,2,10,120,35808.0,scan1_120_p2_seed10
scan1,2,10,121,35957.0,scan1_121_p2_seed10
scan1,2,10,122,36117.5,scan1_122_p2_seed10
scan1,2,10,123,35793.0,scan1_123_p2_seed10
scan1,2,10,124,36318.0,scan1_124_p2_seed10
scan1,2,10,125,36396.0,scan1_125_p2_seed10
scan1,2,10,126,36612.5,scan1_126_p2_seed10
scan1,2,10,128,36402.0,scan1_128_p2_seed10
scan1,2,10,129,35747.0,scan1_129_p2_seed10
scan1,2,10,13,28532.5,scan1_13_p2_seed10
scan1,2,10,130,35176.5,scan1_130_p2_seed10
scan1,2,10,131,35229.0,scan1_131_p2_seed10
scan1,2,10,132,35156.5,scan1_132_p2_seed10
scan1,2,10,133,35021.0,scan1_133_p2_seed10
scan1,2,10,134,35021.0,scan1_134_p2_seed10
scan1,2,10,14,28655.0,scan1_14_p2_seed10
scan1,2,10,15,28760.0,scan1_15_p2_seed10
scan1,2,10,16,28769.0,scan1_16_p2_seed10
scan1,2,10,17,28770.0,scan1_17_p2_seed10
scan1,2,10,18,29036.5,scan1_18_p2_seed10
scan1,2,10,19,29200.5,scan1_19_p2_seed10
scan1,2,10,2,27315.5,scan1_2_p2_seed10
scan1,2,10,20,29163.5,scan1_20_p2_seed10
scan1,2,10,21,29371.5,scan1_21_p2_seed10
scan1,2,10,22,29337.0,scan1_22_p2_seed10
scan1,2,10,23,29425.5,scan1_23_p2_seed10
scan1,2,10,24,29330.0,scan1_24_p2_seed10
scan1,2,10,25,29363.5,scan1_25_p2_seed10
scan1,2,10,26,29362.0,scan1_26_p2_seed10
scan1,2,10,27,29659.0,scan1_27_p2_seed10
scan1,2,10,28,29493.0,scan1_28_p2_seed10
scan1,2,10,29,29705.0,scan1_29_p2_seed10
scan1,2,10,3,27789.5,scan1_3_p2_seed10
scan1,2,10,30,29640.5,scan1_30_p2_seed10
scan1,2,10,31,29683.0,scan1_31_p2_seed10
scan1,2,10,32,29715.0,scan1_32_p2_seed10
scan1,2,10,33,29749.5,scan1_33_p2_seed10
scan1,2,10,34,29893.5,scan1_34_p2_seed10
scan1,2,10,35,29785.0,scan1_35_p2_seed10
scan1,2,10,36,29935.0,scan1_36_p2_seed10
scan1,2,10,37,29828.5,scan1_37_p2_seed10
scan1,2,10,38,29790.5,scan1_38_p2_seed10
scan1,2,10,39,30032.0,scan1_39_p2_seed10
scan1,2,10,4,27429.0,scan1_4_p2_seed10
scan1,2,10,40,44949.5,scan1_40_p2_seed10
scan1,2,10,41,30055.5,scan1_41_p2_seed10
scan1,2,10,42,29996.0,scan1_42_p2_seed10
scan1,2,10,43,29878.0,scan1_43_p2_seed10
scan1,2,10,44,30107.0,scan1_44_p2_seed10
scan1,2,10,45,30200.0,scan1_45_p2_seed10
scan1,2,10,46,30126.0,scan1_46_p2_seed10
scan1,2,10,47,30159.5,scan1_47_p2_seed10
scan1,2,10,48,30237.5,scan1_48_p2_seed10
scan1,2,10,49,30123.5,scan1_49_p2_seed10
scan1,2,10,5,27887.5,scan1_5_p2_seed10
scan1,2,10,50,30068.5,scan1_50_p2_seed10
scan1,2,10,51,36848.0,scan1_51_p2_seed10
scan1,2,10,52,36983.0,scan1_52_p2_seed10
scan1,2,10,53,37061.0,scan1_53_p2_seed10
scan1,2,10,54,37142.5,scan1_54_p2_seed10
scan1,2,10,55,37111.0,scan1_55_p2_seed10
scan1,2,10,56,37038.5,scan1_56_p2_seed10
scan1,2,10,57,37323.5,scan1_57_p2_seed10
scan1,2,10,58,36947.5,scan1_58_p2_seed10
scan1,2,10,59,36972.0,scan1_59_p2_seed10
scan1,2,10,6,27992.0,scan1_6_p2_seed10
scan1,2,10,60,37146.0,scan1_60_p2_seed10
scan1,2,10,61,36912.5,scan1_61_p2_seed10
scan1,2,10,62,37299.5,scan1_62_p2_seed10
scan1,2,10,63,36746.5,scan1_63_p2_seed10
scan1,2,10,64,36881.0,scan1_64_p2_seed10
scan1,2,10,65,36679.0,scan1_65_p2_seed10
scan1,2,10,66,36879.5,scan1_66_p2_seed10
scan1,2,10,67,36877.5,scan1_67_p2_seed10
scan1,2,10,68,37107.0,scan1_68_p2_seed10
scan1,2,10,69,37091.0,scan1_69_p2_seed10
scan1,2,10,7,27966.0,scan1_7_p2_seed10
scan1,2,10,70,37156.0,scan1_70_p2_seed10
scan1,2,10,71,37180.0,scan1_71_p2_seed10
scan1,2,10,72,37341.5,scan1_72_p2_seed10
scan1,2,10,73,37015.0,scan1_73_p2_seed10
scan1,2,10,74,37317.0,scan1_74_p2_seed10
scan1,2,10,75,36945.0,scan1_75_p2_seed10
scan1,2,10,76,37085.5,scan1_76_p2_seed10
scan1,2,10,77,36884.0,scan1_77_p2_seed10
scan1,2,10,78,37059.5,scan1_78_p2_seed10
scan1,2,10,79,37033.0,scan1_79_p2_seed10
scan1,2,10,8,28348.0,scan1_8_p2_seed10
scan1,2,10,80,37131.5,scan1_80_p2_seed10
scan1,2,10,81,37060.0,scan1_81_p2_seed10
scan1,2,10,82,37348.5,scan1_82_p2_seed10
scan1,2,10,83,36954.5,scan1_83_p2_seed10
scan1,2,10,84,36971.0,scan1_84_p2_seed10
scan1,2,10,85,37083.5,scan1_85_p2_seed10
scan1,2,10,86,37085.0,scan1_86_p2_seed10
scan1,2,10,87,36891.5,scan1_87_p2_seed10
scan1,2,10,88,36859.0,scan1_88_p2_seed10
scan1,2,10,89,36942.5,scan1_89_p2_seed10
scan1,2,10,9,28357.0,scan1_9_p2_seed10
scan1,2,10,90,36790.0,scan1_90_p2_seed10
scan1,2,10,91,36935.5,scan1_91_p2_seed10
scan1,2,10,92,36674.0,scan1_92_p2_seed10
scan1,2,10,93,36515.5,scan1_93_p2_seed10
scan1,2,10,94,36629.0,scan1_94_p2_seed10
scan1,2,10,95,36583.5,scan1_95_p2_seed10
scan1,2,10,96,36612.5,scan1_96_p2_seed10
scan1,2,10,97,36611.5,scan1_97_p2_seed10
scan1,2,10,98,36424.5,scan1_98_p2_seed10
scan1,2,10,99,36458.0,scan1_99_p2_seed10
scan1,2,11,40,5660.0,scan1_40_p2_seed11
scan1,3,1,1,28197.0,scan1_1_p3_seed01
scan1,3,1,10,29621.5,scan1_10_p3_seed01
scan1,3,1,100,38042.5,scan1_100_p3_seed01
scan1,3,1,101,37724.5,scan1_101_p3_seed01
scan1,3,1,102,37824.5,scan1_102_p3_seed01
scan1,3,1,103,38003.0,scan1_103_p3_seed01
scan1,3,1,104,37930.0,scan1_104_p3_seed01
scan1,3,1,105,37882.0,scan1_105_p3_seed01
scan1,3,1,106,37919.5,scan1_106_p3_seed01
scan1,3,1,107,37929.5,scan1_107_p3_seed01
scan1,3,1,108,38000.0,scan1_108_p3_seed01
scan1,3,1,109,37976.0,scan1_109_p3_seed01
scan1,3,1,11,29587.0,scan1_11_p3_seed01
scan1,3,1,110,37950.0,scan1_110_p3_seed01
scan1,3,1,111,37914.0,scan1_111_p3_seed01
scan1,3,1,112,38087.5,scan1_112_p3_seed01
scan1,3,1,113,37807.0,scan1_113_p3_seed01
scan1,3,1,114,37380.0,scan1_114_p3_seed01
scan1,3,1,115,37676.5,scan1_115_p3_seed01
scan1,3,1,116,37613.5,scan1_116_p3_seed01
scan1,3,1,117,37521.5,scan1_117_p3_seed01
scan1,3,1,118,37378.0,scan1_118_p3_seed01
scan1,3,1,119,37315.5,scan1_119_p3_seed01
scan1,3,1,12,29653.5,scan1_12_p3_seed01
scan1,3,1,120,37644.0,scan1_120_p3_seed01
scan1,3,1,121,37565.0,scan1_121_p3_seed01
scan1,3,1,122,37656.0,scan1_122_p3_seed01
scan1,3,1,123,38099.5,scan1_123_p3_seed01
scan1,3,1,124,38031.5,scan1_124_p3_seed01
scan1,3,1,125,38272.0,scan1_125_p3_seed01
scan1,3,1,126,38789.5,scan1_126_p3_seed01
scan1,3,1,127,36834.5,scan1_127_p3_seed01
scan1,3,1,128,38547.5,scan1_128_p3_seed01
scan1,3,1,129,39037.0,scan1_129_p3_seed01
scan1,3,1,13,29865.0,scan1_13_p3_seed01
scan1,3,1,130,38753.0,scan1_130_p3_seed01
scan1,3,1,131,38816.5,scan1_131_p3_seed01
scan1,3,1,132,39507.0,scan1_132_p3_seed01
scan1,3,1,133,39418.0,scan1_133_p3_seed01
scan1,3,1,134,38631.5,scan1_134_p3_seed01
scan1,3,1,14,29876.5,scan1_14_p3_seed01
scan1,3,1,15,29903.5,scan1_15_p3_seed01
scan1,3,1,16,29806.5,scan1_16_p3_seed01
scan1,3,1,17,30301.5,scan1_17_p3_seed01
scan1,3,1,18,30242.5,scan1_18_p3_seed01
scan1,3,1,19,30380.5,scan1_19_p3_seed01
scan1,3,1,2,28375.0,scan1_2_p3_seed01
scan1,3,1,20,30369.5,scan1_20_p3_seed01
scan1,3,1,21,30453.0,scan1_21_p3_seed01
scan1,3,1,22,30464.5,scan1_22_p3_seed01
scan1,3,1,23,30466.5,scan1_23_p3_seed01
scan1,3,1,24,30669.0,scan1_24_p3_seed01
scan1,3,1,25,30463.5,scan1_25_p3_seed01
scan1,3,1,26,30696.0,scan1_26_p3_seed01
scan1,3,1,27,30640.5,scan1_27_p3_seed01
scan1,3,1,28,30750.0,scan1_28_p3_seed01
scan1,3,1,29,30692.0,scan1_29_p3_seed01
scan1,3,1,3,28526.5,scan1_3_p3_seed01
scan1,3,1,30,30714.5,scan1_30_p3_seed01
scan1,3,1,31,30837.5,scan1_31_p3_seed01
scan1,3,1,32,30951.5,scan1_32_p3_seed01
scan1,3,1,33,31053.5,scan1_33_p3_seed01
scan1,3,1,34,30933.0,scan1_34_p3_seed01
scan1,3,1,35,30981.0,scan1_35_p3_seed01
scan1,3,1,36,31046.5,scan1_36_p3_seed01
scan1,3,1,37,31026.0,scan1_37_p3_seed01
scan1,3,1,38,31125.0,scan1_38_p3_seed01
scan1,3,1,39,31155.0,scan1_39_p3_seed01
scan1,3,1,4,28622.0,scan1_4_p3_seed01
scan1,3,1,40,31074.5,scan1_40_p3_seed01
scan1,3,1,41,31116.5,scan1_41_p3_seed01
scan1,3,1,42,31201.5,scan1_42_p3_seed01
scan1,3,1,43,31233.5,scan1_43_p3_seed01
scan1,3,1,44,31193.0,scan1_44_p3_seed01
scan1,3,1,45,31256.5,scan1_45_p3_seed01
scan1,3,1,46,31162.0,scan1_46_p3_seed01
scan1,3,1,47,31314.5,scan1_47_p3_seed01
scan1,3,1,48,31282.0,scan1_48_p3_seed01
scan1,3,1,49,31365.0,scan1_49_p3_seed01
scan1,3,1,5,28902.0,scan1_5_p3_seed01
scan1,3,1,50,31406.0,scan1_50_p3_seed01
scan1,3,1,51,38035.5,scan1_51_p3_seed01
scan1,3,1,52,38219.0,scan1_52_p3_seed01
scan1,3,1,53,38189.5,scan1_53_p3_seed01
scan1,3,1,54,38292.0,scan1_54_p3_seed01
scan1,3,1,55,38234.0,scan1_55_p3_seed01
scan1,3,1,56,38272.0,scan1_56_p3_seed01
scan1,3,1,57,38234.5,scan1_57_p3_seed01
scan1,3,1,58,38363.5,scan1_58_p3_seed01
scan1,3,1,59,38196.5,scan1_59_p3_seed01
scan1,3,1,6,29192.0,scan1_6_p3_seed01
scan1,3,1,60,38368.0,scan1_60_p3_seed01
scan1,3,1,61,38383.0,scan1_61_p3_seed01
scan1,3,1,62,38046.5,scan1_62_p3_seed01
scan1,3,1,63,38265.0,scan1_63_p3_seed01
scan1,3,1,64,38244.0,scan1_64_p3_seed01
scan1,3,1,65,38465.0,scan1_65_p3_seed01
scan1,3,1,66,38465.5,scan1_66_p3_seed01
scan1,3,1,67,38291.5,scan1_67_p3_seed01
scan1,3,1,68,38352.5,scan1_68_p3_seed01
scan1,3,1,69,38695.0,scan1_69_p3_seed01
scan1,3,1,7,29193.0,scan1_7_p3_seed01
scan1,3,1,70,38158.0,scan1_70_p3_seed01
scan1,3,1,71,38476.0,scan1_71_p3_seed01
scan1,3,1,72,38285.5,scan1_72_p3_seed01
scan1,3,1,73,38382.5,scan1_73_p3_seed01
scan1,3,1,74,38564.0,scan1_74_p3_seed01
scan1,3,1,75,38416.0,scan1_75_p3_seed01
scan1,3,1,76,38232.5,scan1_76_p3_seed01
scan1,3,1,77,38276.0,scan1_77_p3_seed01
scan1,3,1,78,38550.0,scan1_78_p3_seed01
scan1,3,1,79,38222.0,scan1_79_p3_seed01
scan1,3,1,8,29244.0,scan1_8_p3_seed01
scan1,3,1,80,38395.0,scan1_80_p3_seed01
scan1,3,1,81,38425.5,scan1_81_p3_seed01
scan1,3,1,82,38360.5,scan1_82_p3_seed01
scan1,3,1,83,38345.5,scan1_83_p3_seed01
scan1,3,1,84,38391.5,scan1_84_p3_seed01
scan1,3,1,85,38662.5,scan1_85_p3_seed01
scan1,3,1,86,38580.0,scan1_86_p3_seed01
scan1,3,1,87,38600.5,scan1_87_p3_seed01
scan1,3,1,88,38382.0,scan1_88_p3_seed01
scan1,3,1,89,38260.0,scan1_89_p3_seed01
scan1,3,1,9,29300.5,scan1_9_p3_seed01
scan1,3,1,90,38506.5,scan1_90_p3_seed01
scan1,3,1,91,38259.5,scan1_91_p3_seed01
scan1,3,1,92,38163.0,scan1_92_p3_seed01
scan1,3,1,93,38103.0,scan1_93_p3_seed01
scan1,3,1,94,38236.5,scan1_94_p3_seed01
scan1,3,1,95,38324.0,scan1_95_p3_seed01
scan1,3,1,96,38215.5,scan1_96_p3_seed01
scan1,3,1,97,37896.5,scan1_97_p3_seed01
scan1,3,1,98,37848.0,scan1_98_p3_seed01
scan1,3,1,99,37827.5,scan1_99_p3_seed01
scan1,3,2,1,21410.5,scan1_1_p3_seed02
scan1,3,2,10,23495.0,scan1_10_p3_seed02
scan1,3,2,100,34024.5,scan1_100_p3_seed02
scan1,3,2,101,34108.0,scan1_101_p3_seed02
scan1,3,2,102,33900.0,scan1_102_p3_seed02
scan1,3,2,103,34158.0,scan1_103_p3_seed02
scan1,3,2,104,34029.5,scan1_104_p3_seed02
scan1,3,2,105,33955.0,scan1_105_p3_seed02
scan1,3,2,106,34298.0,scan1_106_p3_seed02
scan1,3,2,107,34037.5,scan1_107_p3_seed02
scan1,3,2,108,34373.0,scan1_108_p3_seed02
scan1,3,2,109,34616.0,scan1_109_p3_seed02
scan1,3,2,11,23430.0,scan1_11_p3_seed02
scan1,3,2,110,34214.5,scan1_110_p3_seed02
scan1,3,2,111,34342.0,scan1_111_p3_seed02
scan1,3,2,112,34740.0,scan1_112_p3_seed02
scan1,3,2,113,34568.0,scan1_113_p3_seed02
scan1,3,2,114,34680.5,scan1_114_p3_seed02
scan1,3,2,115,34615.0,scan1_115_p3_seed02
scan1,3,2,116,34843.0,scan1_116_p3_seed02
scan1,3,2,117,34612.0,scan1_117_p3_seed02
scan1,3,2,118,34638.5,scan1_118_p3_seed02
scan1,3,2,119,34851.0,scan1_119_p3_seed02
scan1,3,2,12,23600.0,scan1_12_p3_seed02
scan1,3,2,120,34903.0,scan1_120_p3_seed02
scan1,3,2,121,34700.5,scan1_121_p3_seed02
scan1,3,2,122,34740.5,scan1_122_p3_seed02
scan1,3,2,123,34745.0,scan1_123_p3_seed02
scan1,3,2,124,34904.5,scan1_124_p3_seed02
scan1,3,2,125,34931.5,scan1_125_p3_seed02
scan1,3,2,126,35130.0,scan1_126_p3_seed02
scan1,3,2,127,34088.0,scan1_127_p3_seed02
scan1,3,2,128,35167.0,scan1_128_p3_seed02
scan1,3,2,129,35060.0,scan1_129_p3_seed02
scan1,3,2,13,23977.5,scan1_13_p3_seed02
scan1,3,2,130,35006.5,scan1_130_p3_seed02
scan1,3,2,131,35489.0,scan1_131_p3_seed02
scan1,3,2,132,35013.5,scan1_132_p3_seed02
scan1,3,2,133,35084.5,scan1_133_p3_seed02
scan1,3,2,134,35363.5,scan1_134_p3_seed02
scan1,3,2,14,24132.5,scan1_14_p3_seed02
scan1,3,2,15,23951.0,scan1_15_p3_seed02
scan1,3,2,16,24374.0,scan1_16_p3_seed02
scan1,3,2,17,24104.5,scan1_17_p3_seed02
scan1,3,2,18,24034.0,scan1_18_p3_seed02
scan1,3,2,19,24226.0,scan1_19_p3_seed02
scan1,3,2,2,21589.5,scan1_2_p3_seed02
scan1,3,2,20,24167.0,scan1_20_p3_seed02
scan1,3,2,21,24460.0,scan1_21_p3_seed02
scan1,3,2,22,24397.0,scan1_22_p3_seed02
scan1,3,2,23,24336.0,scan1_23_p3_seed02
scan1,3,2,24,24320.5,scan1_24_p3_seed02
scan1,3,2,25,24951.5,scan1_25_p3_seed02
scan1,3,2,26,25002.5,scan1_26_p3_seed02
scan1,3,2,27,24625.5,scan1_27_p3_seed02
scan1,3,2,28,24779.5,scan1_28_p3_seed02
scan1,3,2,29,24943.5,scan1_29_p3_seed02
scan1,3,2,3,21902.5,scan1_3_p3_seed02
scan1,3,2,30,25075.5,scan1_30_p3_seed02
scan1,3,2,31,24978.0,scan1_31_p3_seed02
scan1,3,2,32,24969.0,scan1_32_p3_seed02
scan1,3,2,33,25201.5,scan1_33_p3_seed02
scan1,3,2,34,25331.5,scan1_34_p3_seed02
scan1,3,2,35,25089.5,scan1_35_p3_seed02
scan1,3,2,36,25355.0,scan1_36_p3_seed02
scan1,3,2,37,25281.0,scan1_37_p3_seed02
scan1,3,2,38,25256.0,scan1_38_p3_seed02
scan1,3,2,39,25222.0,scan1_39_p3_seed02
scan1,3,2,4,22239.0,scan1_4_p3_seed02
scan1,3,2,40,35031.0,scan1_40_p3_seed02
scan1,3,2,41,25252.5,scan1_41_p3_seed02
scan1,3,2,42,25108.0,scan1_42_p3_seed02
scan1,3,2,43,25181.0,scan1_43_p3_seed02
scan1,3,2,44,25468.0,scan1_44_p3_seed02
scan1,3,2,45,25255.5,scan1_45_p3_seed02
scan1,3,2,46,25366.5,scan1_46_p3_seed02
scan1,3,2,47,25778.5,scan1_47_p3_seed02
scan1,3,2,48,25550.0,scan1_48_p3_seed02
scan1,3,2,49,25568.5,scan1_49_p3_seed02
scan1,3,2,5,22082.5,scan1_5_p3_seed02
scan1,3,2,50,25734.0,scan1_50_p3_seed02
scan1,3,2,51,31766.0,scan1_51_p3_seed02
scan1,3,2,52,31759.5,scan1_52_p3_seed02
scan1,3,2,53,31877.5,scan1_53_p3_seed02
scan1,3,2,54,31878.0,scan1_54_p3_seed02
scan1,3,2,55,31825.5,scan1_55_p3_seed02
scan1,3,2,56,31955.5,scan1_56_p3_seed02
scan1,3,2,57,31891.0,scan1_57_p3_seed02
scan1,3,2,58,31635.0,scan1_58_p3_seed02
scan1,3,2,59,31775.5,scan1_59_p3_seed02
scan1,3,2,6,22755.5,scan1_6_p3_seed02
scan1,3,2,60,31961.0,scan1_60_p3_seed02
scan1,3,2,61,31907.0,scan1_61_p3_seed02
scan1,3,2,62,32059.5,scan1_62_p3_seed02
scan1,3,2,63,32043.5,scan1_63_p3_seed02
scan1,3,2,64,32374.5,scan1_64_p3_seed02
scan1,3,2,65,32019.5,scan1_65_p3_seed02
scan1,3,2,66,31811.0,scan1_66_p3_seed02
scan1,3,2,67,31905.0,scan1_67_p3_seed02
scan1,3,2,68,31874.0,scan1_68_p3_seed02
scan1,3,2,69,32202.5,scan1_69_p3_seed02
scan1,3,2,7,22761.0,scan1_7_p3_seed02
scan1,3,2,70,32302.0,scan1_70_p3_seed02
scan1,3,2,71,32059.5,scan1_71_p3_seed02
scan1,3,2,72,32020.5,scan1_72_p3_seed02
scan1,3,2,73,32069.5,scan1_73_p3_seed02
scan1,3,2,74,32023.5,scan1_74_p3_seed02
scan1,3,2,75,32334.5,scan1_75_p3_seed02
scan1,3,2,76,32095.5,scan1_76_p3_seed02
scan1,3,2,77,32147.0,scan1_77_p3_seed02
scan1,3,2,78,32380.0,scan1_78_p3_seed02
scan1,3,2,79,32505.5,scan1_79_p3_seed02
scan1,3,2,8,23065.5,scan1_8_p3_seed02
scan1,3,2,80,32306.0,scan1_80_p3_seed02
scan1,3,2,81,32346.0,scan1_81_p3_seed02
scan1,3,2,82,32536.0,scan1_82_p3_seed02
scan1,3,2,83,32801.5,scan1_83_p3_seed02
scan1,3,2,84,32714.0,scan1_84_p3_seed02
scan1,3,2,85,32820.5,scan1_85_p3_seed02
scan1,3,2,86,32894.0,scan1_86_p3_seed02
scan1,3,2,87,33333.5,scan1_87_p3_seed02
scan1,3,2,88,33349.5,scan1_88_p3_seed02
scan1,3,2,89,33581.5,scan1_89_p3_seed02
scan1,3,2,9,22989.5,scan1_9_p3_seed02
scan1,3,2,90,33386.0,scan1_90_p3_seed02
scan1,3,2,91,33648.0,scan1_91_p3_seed02
scan1,3,2,92,33671.5,scan1_92_p3_seed02
scan1,3,2,93,33426.0,scan1_93_p3_seed02
scan1,3,2,94,33718.0,scan1_94_p3_seed02
scan1,3,2,95,33953.5,scan1_95_p3_seed02
scan1,3,2,96,34049.0,scan1_96_p3_seed02
scan1,3,2,97,33913.0,scan1_97_p3_seed02
scan1,3,2,98,33863.0,scan1_98_p3_seed02
scan1,3,2,99,34128.5,scan1_99_p3_seed02
scan1,3,3,1,32133.5,scan1_1_p3_seed03
scan1,3,3,10,33552.0,scan1_10_p3_seed03
scan1,3,3,100,42681.0,scan1_100_p3_seed03
scan1,3,3,101,42954.0,scan1_101_p3_seed03
scan1,3,3,102,43097.5,scan1_102_p3_seed03
scan1,3,3,103,42815.0,scan1_103_p3_seed03
scan1,3,3,104,42669.5,scan1_104_p3_seed03
scan1,3,3,105,42907.5,scan1_105_p3_seed03
scan1,3,3,106,42502.5,scan1_106_p3_seed03
scan1,3,3,107,43004.0,scan1_107_p3_seed03
scan1,3,3,108,42627.0,scan1_108_p3_seed03
scan1,3,3,109,42759.5,scan1_109_p3_seed03
scan1,3,3,11,33722.0,scan1_11_p3_seed03
scan1,3,3,110,41401.0,scan1_110_p3_seed03
scan1,3,3,111,40655.0,scan1_111_p3_seed03
scan1,3,3,112,42771.0,scan1_112_p3_seed03
scan1,3,3,113,42342.5,scan1_113_p3_seed03
scan1,3,3,114,42425.0,scan1_114_p3_seed03
scan1,3,3,115,42472.5,scan1_115_p3_seed03
scan1,3,3,116,40648.5,scan1_116_p3_seed03
scan1,3,3,117,42376.5,scan1_117_p3_seed03
scan1,3,3,118,42205.5,scan1_118_p3_seed03
scan1,3,3,119,42110.0,scan1_119_p3_seed03
scan1,3,3,12,33673.5,scan1_12_p3_seed03
scan1,3,3,120,41700.5,scan1_120_p3_seed03
scan1,3,3,121,41806.5,scan1_121_p3_seed03
scan1,3,3,122,42148.5,scan1_122_p3_seed03
scan1,3,3,123,41783.5,scan1_123_p3_seed03
scan1,3,3,124,41348.0,scan1_124_p3_seed03
scan1,3,3,125,41911.0,scan1_125_p3_seed03
scan1,3,3,126,41199.5,scan1_126_p3_seed03
scan1,3,3,127,38514.0,scan1_127_p3_seed03
scan1,3,3,128,41313.0,scan1_128_p3_seed03
scan1,3,3,129,41236.0,scan1_129_p3_seed03
scan1,3,3,13,33918.5,scan1_13_p3_seed03
scan1,3,3,130,41165.5,scan1_130_p3_seed03
scan1,3,3,131,38863.0,scan1_131_p3_seed03
scan1,3,3,132,40582.5,scan1_132_p3_seed03
scan1,3,3,133,41228.0,scan1_133_p3_seed03
scan1,3,3,134,41700.5,scan1_134_p3_seed03
scan1,3,3,14,33982.0,scan1_14_p3_seed03
scan1,3,3,15,33940.0,scan1_15_p3_seed03
scan1,3,3,16,34102.0,scan1_16_p3_seed03
scan1,3,3,17,34188.5,scan1_17_p3_seed03
scan1,3,3,18,34359.0,scan1_18_p3_seed03
scan1,3,3,19,34341.0,scan1_19_p3_seed03
scan1,3,3,2,32311.5,scan1_2_p3_seed03
scan1,3,3,20,34219.0,scan1_20_p3_seed03
scan1,3,3,21,34283.5,scan1_21_p3_seed03
scan1,3,3,22,34457.0,scan1_22_p3_seed03
scan1,3,3,23,34462.5,scan1_23_p3_seed03
scan1,3,3,24,33697.0,scan1_24_p3_seed03
scan1,3,3,25,34481.0,scan1_25_p3_seed03
scan1,3,3,26,34617.5,scan1_26_p3_seed03
scan1,3,3,27,34642.5,scan1_27_p3_seed03
scan1,3,3,28,34721.0,scan1_28_p3_seed03
scan1,3,3,29,35101.0,scan1_29_p3_seed03
scan1,3,3,3,32518.5,scan1_3_p3_seed03
scan1,3,3,30,34963.0,scan1_30_p3_seed03
scan1,3,3,31,34908.0,scan1_31_p3_seed03
scan1,3,3,32,34646.0,scan1_32_p3_seed03
scan1,3,3,33,34333.0,scan1_33_p3_seed03
scan1,3,3,34,34857.5,scan1_34_p3_seed03
scan1,3,3,35,35037.5,scan1_35_p3_seed03
scan1,3,3,36,35060.0,scan1_36_p3_seed03
scan1,3,3,37,35342.0,scan1_37_p3_seed03
scan1,3,3,38,35076.0,scan1_38_p3_seed03
scan1,3,3,39,35057.0,scan1_39_p3_seed03
scan1,3,3,4,32929.5,scan1_4_p3_seed03
scan1,3,3,40,24923.5,scan1_40_p3_seed03
scan1,3,3,41,35119.5,scan1_41_p3_seed03
scan1,3,3,42,35118.5,scan1_42_p3_seed03
scan1,3,3,43,34296.0,scan1_43_p3_seed03
scan1,3,3,44,35199.5,scan1_44_p3_seed03
scan1,3,3,45,35247.0,scan1_45_p3_seed03
scan1,3,3,46,35087.5,scan1_46_p3_seed03
